Sample,X,Y,Z
768,-0.2264,0.9333,-0.0336
769,0.3624,1.6077,-0.2451
770,0.2968,1.3681,-0.0626
771,0.0814,0.7251,0.0101
772,-0.1841,0.5220,-0.0364
773,-0.1739,0.6765,-0.1074
774,0.1976,1.2691,-0.0297
775,0.2210,1.3361,0.0110
776,0.1136,1.1541,0.0951
777,-0.4299,0.4127,-0.0706
778,-0.2598,0.6871,0.0244
779,0.1870,1.3585,0.0018
780,0.2966,1.3656,-0.0123
781,0.3747,1.0712,0.0651
782,-0.2183,0.4919,0.0214
783,-0.1731,0.5635,0.0539
784,0.2766,1.1238,-0.1328
785,0.1023,1.6153,-0.0870
786,0.0816,1.2507,-0.0281
787,-0.3689,0.5619,-0.0844
788,-0.2139,0.5962,-0.0344
789,0.4420,1.0940,-0.0644
790,0.4129,1.3659,-0.0317
791,0.1022,1.1222,-0.0575
792,-0.4146,0.5825,-0.0806
793,-0.3386,0.7339,0.0613
794,0.1834,1.0463,-0.0082
795,0.3186,1.2010,0.0605
796,0.1908,1.2540,0.1308
797,-0.0921,0.7087,-0.0449
798,-0.2298,0.6833,-0.0410
799,0.0021,1.0231,-0.0667
800,0.1486,1.2043,-0.0078
801,0.0383,1.1566,0.0195
802,0.0690,0.8353,-0.0024
803,-0.1339,0.6924,-0.0793
804,-0.0359,0.7368,-0.1089
805,0.2453,1.2549,-0.0502
806,0.2625,1.5214,0.0498
807,0.1017,1.0114,-0.0205
808,-0.3112,0.7190,-0.0440
809,-0.1575,0.6182,-0.0845
810,0.3343,1.1627,0.0388
811,0.2781,1.3837,-0.0237
812,0.0373,0.9346,0.0241
813,-0.5532,0.6418,-0.0499
814,-0.3027,0.7160,-0.0574
815,0.5972,1.3802,-0.0839
816,0.6718,1.4480,0.0082
817,-0.0016,0.8358,-0.0273
818,-0.4929,0.4763,-0.1360
819,-0.3316,0.8222,-0.1482
820,0.2896,1.4020,-0.0789
821,0.5001,1.4975,0.0364
822,0.2232,0.7986,0.0595
823,-0.2491,0.4843,-0.0391
824,-0.3237,0.7312,-0.1487
825,0.1545,1.3070,-0.0967
826,0.1868,1.2855,0.0766
827,0.0204,0.8984,0.1337
828,-0.3524,0.4791,0.0190
829,-0.1155,0.8615,0.0159
830,0.2744,1.2449,-0.1088
831,0.2560,1.4542,-0.0189
832,0.2438,1.1258,-0.0049
833,-0.2840,0.5383,-0.0082
834,-0.1462,0.7167,0.0275
835,0.2197,1.0359,-0.0641
836,0.1375,1.2642,-0.0262
837,0.1653,1.2133,0.0040
838,-0.1577,0.7682,-0.0233
839,0.1017,1.0114,-0.0205
840,-0.3376,0.5951,0.0208
841,-0.0461,0.8815,-0.0726
842,0.2850,1.1833,-0.0085
843,0.2668,1.3226,0.0634
844,0.0717,0.9280,0.0260
845,-0.3516,0.6394,-0.0630
846,-0.1280,0.7607,-0.0632
847,0.2296,1.2864,-0.0396
848,0.3631,1.5992,-0.0383
849,0.2388,0.8168,-0.0818
850,-0.3841,0.4788,-0.0411
851,-0.1756,0.8600,-0.0803
852,0.4131,1.4172,-0.1948
853,0.2552,1.3334,0.0121
854,0.1041,0.8257,0.0219
855,-0.4166,0.4792,-0.0931
856,-0.2097,0.7400,-0.1286
857,0.3989,1.4163,-0.0555
858,0.4427,1.5345,0.0602
859,0.0288,0.8597,0.0354
860,-0.4968,0.3595,-0.0964
861,-0.2679,0.7790,-0.0923
862,0.4035,1.2937,-0.1074
863,0.4717,1.4109,0.0380
864,0.1184,0.9781,0.0955
865,-0.4219,0.5283,-0.0479
866,-0.3265,0.7639,-0.0767
867,0.2535,1.3141,-0.0777
868,0.3986,1.3512,-0.0052
869,0.2936,0.9960,0.0817
870,-0.3248,0.5346,-0.0171
871,-0.3687,0.8193,-0.0055
872,0.1959,1.2440,-0.0955
873,0.1162,1.1953,-0.0109
874,0.1627,0.9357,0.0941
875,-0.1185,0.6056,0.0009
876,-0.1319,0.6517,0.0079
877,0.1858,1.1640,-0.0693
878,0.1000,1.3987,-0.0134
879,0.1047,1.1552,0.0443
880,-0.1125,0.6585,-0.0126
881,-0.2371,0.7370,-0.0355
882,0.0304,0.8922,-0.0989
883,0.2391,1.3351,-0.0286
884,0.2188,1.3430,0.0100
885,0.1198,0.6790,-0.0066
886,-0.3086,0.6471,-0.0068
887,-0.0649,0.8132,-0.0910
888,0.2952,1.4053,-0.0020
889,0.2312,1.3632,0.0359
890,0.0256,0.8857,-0.0233
891,-0.4442,0.5339,-0.0469
892,-0.1406,0.8066,-0.0591
893,0.3513,1.2243,-0.1287
894,0.3099,1.3539,-0.0317
895,0.2056,0.9747,0.0121
896,-0.3157,0.5239,-0.0944
897,-0.2984,0.7676,-0.0888
898,0.3669,1.3076,-0.0780
899,0.2535,1.3141,-0.0777
900,0.2562,1.3936,-0.0059
901,0.1270,0.9443,0.0395
902,-0.2502,0.4765,-0.0619
903,-0.1591,0.7346,0.0103
904,0.4111,1.4279,-0.0293
905,0.1998,1.4984,-0.0609
906,0.0632,0.9249,0.0207
907,-0.3418,0.3958,-0.0652
908,-0.2252,0.6973,-0.0082
909,0.3365,1.2256,-0.0609
910,0.2419,1.3577,-0.0365
911,0.0107,1.1226,0.0304
912,-0.2684,0.5559,-0.0610
913,-0.2776,0.8209,-0.0222
914,0.3144,1.0612,-0.1350
915,0.3777,1.3057,0.0122
916,0.2531,1.2962,0.1026
917,-0.2260,0.7800,-0.0489
918,-0.3390,0.6272,-0.0156
919,0.0634,0.9352,-0.0711
920,0.2539,1.1881,-0.0165
921,0.2307,1.2151,0.0876
922,-0.0507,0.8138,0.0307
923,-0.3701,0.6159,-0.0654
924,-0.0905,0.8694,-0.0623
925,0.3813,1.3273,0.0375
926,0.2708,1.3215,0.0048
927,0.0241,0.8234,-0.0307
928,-0.3281,0.6978,-0.0149
929,-0.1168,0.7961,-0.1279
930,0.3448,1.1494,-0.0280
931,0.2479,1.2858,0.0695
932,-0.0493,0.9888,-0.0558
933,-0.4480,0.4788,-0.1987
934,-0.1594,1.0185,0.0371
935,0.5043,1.2111,-0.0027
936,0.4571,1.4459,0.1225
937,0.0402,0.9105,0.0505
938,-0.4075,0.4372,-0.0639
939,-0.2801,0.7634,-0.0647
940,0.3270,1.3208,0.0400
941,0.2622,1.4097,0.0405
942,0.0118,0.5974,0.0300
943,-0.2598,0.5631,0.0364
944,-0.1654,1.0395,-0.0587
945,0.2240,1.1608,-0.2312
946,0.2336,1.1949,-0.0154
947,0.1183,0.9754,0.0761
948,-0.1899,0.7327,-0.0477
949,-0.0980,0.9839,-0.0454
950,0.2462,1.2129,-0.1306
951,0.1266,1.2923,-0.0497
952,0.2343,1.0521,0.0192
953,-0.0803,0.5988,-0.0383
954,-0.2737,0.6680,0.0288
955,0.0157,1.1252,-0.0720
956,0.1570,1.2589,0.0234
957,0.2590,1.1512,0.0405
958,-0.1185,0.5999,0.0382
959,-0.3374,0.7350,-0.0403
960,-0.0012,0.9474,-0.1727
961,0.4181,1.3168,-0.0467
962,0.3308,1.4240,0.1008
963,0.0197,0.7208,0.0280
964,-0.3713,0.5214,-0.0673
965,-0.1451,0.8145,-0.1730
966,0.4382,1.3922,-0.0029
967,0.2037,1.2919,0.0358
968,-0.1028,0.7867,0.1135
969,-0.3662,0.5576,0.0052
970,-0.1377,1.0858,-0.0262
971,0.3892,1.4427,-0.0767
972,0.3223,1.3433,0.0677
973,0.0293,0.6788,0.0934
974,-0.4058,0.3076,-0.0723
975,-0.1113,0.9677,-0.0334
976,0.4258,1.2798,-0.0103
977,0.1404,1.3538,0.0008
978,-0.0150,0.7826,-0.0754
979,-0.3594,0.5831,-0.0942
980,-0.1761,0.9442,-0.0723
981,0.4691,1.2852,-0.0551
982,0.3050,1.2700,-0.0200
983,0.1451,0.8979,0.0604
984,-0.1606,0.7153,-0.0710
985,-0.2147,0.9267,-0.0811
986,0.1885,1.0980,-0.1047
987,0.1585,1.1445,0.0698
988,0.1161,1.2141,0.1328
989,-0.1809,0.6646,-0.0552
990,-0.3347,0.7383,-0.0261
991,0.1470,1.0085,-0.0981
992,0.2535,1.1730,-0.1105
993,0.2415,1.0335,0.0024
994,-0.1359,0.8456,-0.0184
995,-0.2978,0.8696,-0.0617
996,0.0352,0.9656,-0.2009
997,0.4134,1.3268,0.0165
998,0.3901,1.2753,0.0565
999,-0.2145,0.6262,-0.0858
Rate 1610, overflows 0
