Sample,X,Y,Z
770,0.0782,1.0226,-0.0955
771,0.1084,1.5753,-0.1021
772,0.2827,1.1838,-0.0224
773,0.1440,0.8591,0.0271
774,-0.0618,0.5609,0.1146
775,-0.1513,0.7184,0.0383
776,-0.0775,1.2688,0.0231
777,0.3762,1.4457,0.0175
778,-0.0259,0.9697,0.0048
779,-0.3853,0.4551,0.0341
780,-0.1013,0.5488,-0.0627
781,0.2191,1.1462,-0.0281
782,0.4727,1.6351,0.0362
783,0.0186,0.9865,-0.0339
784,-0.5500,0.5417,-0.0784
785,-0.0858,0.4017,-0.0876
786,0.5546,1.3169,0.0930
787,0.4379,1.5068,0.1006
788,-0.1756,0.9280,0.0065
789,-0.7962,0.4153,-0.0739
790,-0.2556,0.8307,-0.0517
791,0.5611,1.4603,0.0966
792,0.4752,1.5384,0.1733
793,-0.0671,0.7557,0.0058
794,-0.4543,0.3923,-0.1141
795,0.0143,0.9454,-0.0546
796,0.6169,1.4473,-0.0319
797,0.1881,1.3163,0.0197
798,-0.2256,0.5506,-0.0480
799,0.3381,1.0928,0.0097
800,-0.2439,0.6301,-0.0959
801,-0.1032,1.2081,-0.1149
802,0.2411,1.3195,-0.1802
803,0.2562,0.9949,-0.1026
804,0.2431,0.7321,0.0288
805,-0.1172,0.7119,-0.0952
806,-0.2076,0.8754,-0.0497
807,0.0798,1.3741,-0.0865
808,0.2130,1.2349,-0.0241
809,0.3188,1.0422,0.0941
810,-0.1262,0.7836,0.0397
811,-0.3791,0.8096,-0.0811
812,-0.0150,1.0792,-0.2463
813,0.4131,1.3383,0.0070
814,0.4710,1.1080,0.0987
815,-0.2659,0.6061,0.0007
816,-0.5566,0.5381,-0.1458
817,-0.0868,1.0720,-0.2361
818,0.5058,1.4626,-0.0430
819,0.5972,1.1836,0.1306
820,-0.1838,0.4050,0.1329
821,-0.3572,0.6067,0.0366
822,0.0417,1.3439,-0.0452
823,0.0185,1.4253,-0.0193
824,-0.2173,0.9300,0.0456
825,-0.0112,0.5559,0.0912
826,0.2773,0.7531,0.0583
827,0.0651,0.9846,0.0052
828,0.0371,1.2214,-0.0718
829,-0.0706,1.1226,-0.0941
830,0.0421,1.0312,-0.0449
831,-0.0085,0.9193,0.0042
832,-0.0756,0.8215,-0.0315
833,0.0339,1.0224,0.0222
834,0.2704,1.3447,-0.0453
835,0.3087,1.1550,0.0035
836,-0.2178,0.7180,-0.0244
837,-0.4085,0.4958,-0.0107
838,0.1022,0.8292,-0.0451
839,0.4438,1.5460,0.0730
840,0.2714,1.2418,0.1029
841,-0.4695,0.4976,-0.0277
842,-0.5269,0.3583,-0.1507
843,0.4055,1.3908,-0.1807
844,0.7556,1.7680,-0.0346
845,0.2756,0.9323,0.0297
846,-0.4009,0.4252,-0.0424
847,-0.3884,0.6159,-0.1443
848,0.1542,1.4562,-0.1733
849,0.2563,1.4846,-0.1465
850,0.0839,0.8478,-0.0573
851,-0.2444,0.4168,-0.0611
852,0.0934,0.9661,-0.0869
853,0.5034,1.6812,-0.1021
854,0.1992,1.1020,0.0359
855,-0.2038,0.6663,0.0021
856,-0.4497,0.3743,0.0457
857,-0.0698,1.0939,0.0376
858,0.4412,1.3763,0.0341
859,0.3342,1.3466,0.0662
860,-0.3684,0.6266,0.0214
861,-0.3447,0.3620,-0.0826
862,0.2004,1.0518,-0.1212
863,0.4241,1.4698,-0.0436
864,0.3600,1.3060,0.0621
865,-0.5406,0.4960,-0.0320
866,-0.4065,0.3747,-0.0282
867,0.3143,1.1901,-0.0441
868,0.1858,1.4363,0.0023
869,0.0554,1.1116,-0.0116
870,-0.1543,0.8173,0.0051
871,0.2238,1.0393,0.1110
872,0.3361,1.2568,0.0918
873,0.0870,0.8876,-0.0036
874,-0.4456,0.6194,-0.0254
875,-0.4137,0.7369,-0.0424
876,0.0929,1.0148,-0.0857
877,0.4151,1.1548,0.0223
878,0.2702,1.0569,0.0901
879,-0.2386,0.8843,-0.0315
880,-0.0231,1.1848,-0.2054
881,0.2458,1.1152,-0.2534
882,0.1891,1.0242,-0.0073
883,0.1191,0.9957,0.0893
884,-0.0389,0.6629,-0.0439
885,-0.2465,0.7753,-0.0641
886,0.1993,1.2237,-0.0881
887,-0.1360,0.9402,-0.0448
888,-0.1025,0.9243,0.0622
889,0.2102,1.0609,-0.0388
890,0.0590,1.0406,-0.0712
891,0.2004,1.2769,0.0439
892,0.2075,1.0173,-0.0222
893,-0.0936,0.7988,-0.0191
894,-0.2583,0.6086,-0.1191
895,0.0881,1.0988,-0.0818
896,0.3566,1.3405,0.0043
897,-0.0277,1.0369,-0.0266
898,-0.3964,0.6790,-0.0188
899,-0.1146,0.7100,-0.1094
900,0.2664,0.9847,-0.0726
901,0.3306,1.2491,0.0438
902,0.1791,1.2693,0.0366
903,-0.2130,0.7831,-0.0683
904,-0.3738,0.5154,-0.0648
905,0.2697,1.0602,0.0362
906,0.5095,1.4376,0.1238
907,-0.0485,1.0883,0.0168
908,-0.4584,0.6378,-0.0928
909,-0.3287,0.7722,-0.1185
910,0.3764,1.3000,0.0277
911,0.5637,1.4197,0.0240
912,0.1033,0.7440,-0.0389
913,-0.4583,0.3318,-0.1368
914,-0.1873,0.8198,-0.1512
915,0.4072,1.5505,-0.0712
916,0.4122,1.4489,0.0584
917,-0.1163,0.8384,0.0615
918,-0.4928,0.4629,-0.0498
919,0.0308,0.9312,-0.0725
920,0.4591,1.4493,-0.0168
921,0.1940,1.3353,0.0569
922,-0.0810,0.7277,0.0370
923,-0.4464,0.3167,-0.0830
924,-0.0469,0.7463,0.0065
925,0.5270,1.4208,0.0130
926,0.1989,1.3528,-0.0478
927,0.0161,0.8981,-0.0812
928,-0.3939,0.7275,-0.0641
929,-0.1294,1.1118,0.0176
930,0.3096,1.1949,-0.1039
931,0.1134,1.0900,-0.0350
932,0.2668,0.9138,0.0657
933,-0.0546,0.6798,-0.0663
934,-0.2031,0.8757,-0.0167
935,-0.0536,0.9923,-0.1016
936,-0.0131,1.0952,0.0705
937,0.1582,1.1870,0.0878
938,0.0672,0.8596,0.0623
939,-0.1091,0.7691,0.0610
940,0.0070,0.9274,-0.1725
941,0.1877,1.2198,-0.1158
942,0.2872,1.2203,0.0705
943,-0.0972,0.8354,0.0275
944,-0.3912,0.3638,-0.1489
945,-0.1617,0.6740,-0.1797
946,0.4576,1.6091,-0.0073
947,0.4470,1.6694,-0.0325
948,0.0463,0.8484,-0.0660
949,-0.4922,0.5137,-0.0532
950,0.0553,0.9547,0.0260
951,0.3761,1.3380,-0.0061
952,0.0387,1.1368,0.0433
953,-0.0020,0.8215,0.0136
954,-0.1171,0.7733,-0.0336
955,-0.0977,0.7857,-0.0150
956,0.0669,0.8878,-0.0624
957,0.1402,1.1416,0.0126
958,0.1387,1.0573,0.0041
959,-0.0536,0.8845,-0.0513
960,-0.3187,0.9033,-0.0637
961,0.0850,0.9766,-0.0330
962,0.3096,1.1949,-0.1039
963,0.2693,1.2253,-0.0276
964,0.3337,1.0353,0.0058
965,0.0551,0.8963,-0.0034
966,-0.3414,0.7857,-0.0109
967,0.0715,1.1696,-0.0444
968,0.3166,1.2850,-0.0135
969,0.0778,0.7642,0.1965
970,-0.5632,0.3791,0.1418
971,-0.3983,0.8551,-0.0392
972,0.2877,1.2837,-0.1248
973,0.5422,1.5826,0.0739
974,0.4143,1.2205,0.1164
975,-0.3989,0.3662,-0.0629
976,-0.3541,0.6228,-0.1404
977,0.3348,1.0854,-0.1658
978,0.1810,1.1858,-0.0129
979,-0.0768,0.9202,0.0584
980,-0.0554,0.8213,-0.0671
981,0.0502,1.1360,-0.0878
982,-0.0079,1.1206,-0.0875
983,0.0231,0.9996,-0.0629
984,0.2169,0.9299,-0.0070
985,0.2691,0.9442,0.0165
986,-0.0007,1.2189,-0.0017
987,-0.2275,0.9709,-0.1023
988,0.0018,1.0308,-0.0510
989,0.2075,1.1382,-0.0388
990,0.3056,0.9879,0.0001
991,-0.0803,0.7678,-0.0287
992,-0.2746,0.5637,-0.1594
993,-0.0017,1.0187,-0.1141
994,0.3373,1.5596,0.0292
995,0.1717,1.1553,0.0237
996,-0.3708,0.3618,-0.0991
997,-0.1997,0.5556,-0.0925
998,0.4118,1.2751,-0.0759
999,0.6064,1.7998,0.0515
Rate 1612, overflows 0
